county,pin_normalized,sale_date,sale_price,document_number,deed_type,is_arms_length,confidence_score,address_normalized,building_sqft,year_built,bedrooms,bathrooms,lot_sqft,assessed_value
dupage,1002305006,2019-10-01,417500.0,DGT-1002305006-2019-10-01,warranty,true,2,10S730 JACKSON ST BURR RIDGE IL 60527,,,,,32670.0,
dupage,1001210009,2020-12-01,850000.0,DGT-1001210009-2020-12-01,warranty,true,2,9 SHENANDOAH CT BURR RIDGE IL 60527,,,,,29620.800000000003,
dupage,1001302047,2013-11-01,623333.0,DGT-1001302047-2013-11-01,warranty,true,2,112 CIRCLE RIDGE DR BURR RIDGE IL 60527,,,,,20473.199999999997,
dupage,1001406021,2016-01-01,465000.0,DGT-1001406021-2016-01-01,warranty,true,2,27 RODEO DR BURR RIDGE IL 60527,,,,,3920.3999999999996,
dupage,0913300034,2008-05-13,1525000.0,DPSOA-78944,warranty,true,2,6050 GRANT ST BURR RIDGE IL 60527,,,,,18730.8,
dupage,0913300095,2004-08-11,1770000.0,DPSOA-214264,warranty,true,2,630 GRANT CT BURR RIDGE IL 60527,,,,,20037.600000000002,
dupage,0913301043,2013-07-30,839000.0,DPSOA-109730,warranty,true,2,577 60TH PL BURR RIDGE IL 60521,,,,,13939.2,
dupage,0913302012,2020-08-21,415000.0,DPSOA-92889,warranty,true,2,460 60TH PL BURR RIDGE IL 60527,,,,,14374.800000000001,
dupage,0913302021,2020-07-10,820000.0,DPSOA-72760,warranty,true,2,6109 WOODCREEK DR BURR RIDGE IL 60527,,,,,17859.6,
dupage,0913303001,2017-03-10,1900000.0,DPSOA-24075,other,false,2,6201 S GRANT ST BURR RIDGE IL 60521,,,,,37897.2,
dupage,0913306002,2012-07-27,890000.0,DPSOA-97917,warranty,true,2,6240 S GRANT ST BURR RIDGE IL 60527,,,,,22651.2,
dupage,0913308010,2018-07-24,1125000.0,DPSOA-68465,other,false,2,4 CLUBSIDE CT BURR RIDGE IL 60521,,,,,14810.400000000001,
dupage,0913408029,2015-06-09,1800000.0,DPSOA-61268,other,false,2,304 BURR RIDGE CLB BURR RIDGE IL 60527,,,,,16552.8,
dupage,0913409017,2001-04-20,1350000.0,DPSOA-71706,other,false,2,1602 BURR RIDGE CLUB BURR RIDGE IL 60527,,,,,31798.8,
dupage,0924117001,2012-10-26,815000.0,DPSOA-151056,other,false,2,6751 FIELDSTONE DR BURR RIDGE IL 60527,,,,,18730.8,
dupage,0924200100,2002-07-22,2000000.0,DPSOA-187857,other,false,2,223 ELM CT BURR RIDGE IL 60527,,,,,33976.8,
dupage,0924209016,2011-09-12,910000.0,DPSOA-107149,warranty,true,2,1004 KENMARE DR BURR RIDGE IL 60521,,,,,8712.0,
dupage,0924401039,2014-04-18,740000.0,DPSOA-32264,other,false,2,1 BRIDGET CT BURR RIDGE IL 60521,,,,,20473.199999999997,
dupage,0924402004,2004-08-05,1200000.0,DPSOA-209980,warranty,true,2,6989 FIELDSTONE DR BURR RIDGE IL 60521,,,,,23958.000000000004,
dupage,0924405016,2006-06-09,1210000.0,DPSOA-108993,warranty,true,2,6866 FIELDSTONE DR BURR RIDGE IL 60527,,,,,31798.8,
dupage,0924405022,2003-07-11,318500.0,DPSOA-264922,warranty,true,2,6890 FIELDSTONE DR BURR RIDGE IL 60527,,,,,18295.2,
dupage,0924405028,2005-09-28,1021500.0,DPSOA-216307,warranty,true,2,6916 FIELDSTONE DR BURR RIDGE IL 60527,,,,,21780.0,
dupage,0925108044,2000-12-05,558500.0,DPSOA-190098,warranty,true,2,15W646 75TH ST BURR RIDGE IL 60527,,,,,16552.8,
dupage,0925111017,2004-03-30,285000.0,DPSOA-79882,warranty,true,2,7203 CHESTNUT HILLS BURR RIDGE IL 60527,,,,,25264.8,
dupage,0925111019,2001-02-07,237500.0,DPSOA-21405,warranty,true,2,7207 CHESTNUT HILLS BURR RIDGE IL 60527,,,,,25264.8,
dupage,0925111057,2017-08-07,345000.0,DPSOA-80107,warranty,true,2,121 CHESTNUT HILL CR BURR RIDGE IL 60527,,,,,18730.8,
dupage,0925111063,2017-08-17,365000.0,DPSOA-84633,other,false,2,7204 CHESTNUT HILLS DR BURR RIDGE IL 60527,,,,,15245.999999999998,
dupage,0925204004,2003-07-08,240000.0,DPSOA-258621,other,false,2,7239 HAMILTON AVE BURR RIDGE IL 60521,,,,,15681.599999999999,
dupage,0925204007,2010-12-13,190000.0,DPSOA-173228,warranty,true,2,7220 S ELM ST BURR RIDGE IL 60521,,,,,15681.599999999999,
dupage,0925302017,2001-06-27,2126128.0,DPSOA-129424,other,false,2,7650 GRANT ST BURR RIDGE IL 60521,,,,,132422.4,
dupage,0925304010,2013-04-22,490000.0,DPSOA-58175,warranty,true,2,7728 S GRANT ST BURR RIDGE IL 60527,,,,,108464.40000000001,
dupage,0925400006,2018-01-31,330000.0,DPSOA-9583,other,false,2,7600 HAMILTON AVE BURR RIDGE IL 60527,,,,,100623.6,
dupage,0925402011,2002-03-29,285100.0,DPSOA-85326,other,false,2,7619 DREW AVE BURR RIDGE IL 60527,,,,,40510.8,
dupage,0925403003,2000-05-04,345000.0,DPSOA-65204,warranty,true,2,7760 S HAMILTON AVE BURR RIDGE IL 60521,,,,,108900.0,
dupage,0925404002,2004-08-30,570000.0,DPSOA-230133,warranty,true,2,7707 S HAMILTON AVE BURR RIDGE IL 60521,,,,,40510.8,
dupage,0926405001,2015-03-13,2150000.0,DPSOA-24835,other,false,2,16W020 79TH ST BURR RIDGE IL 60527,,,,,174240.0,
dupage,0935203014,2008-05-22,1500000.0,DPSOA-84306,other,false,2,224 SHORE CT BURR RIDGE IL 60527,,,,,66646.8,
dupage,0935402025,2019-04-25,1000000.0,DPSOA-30849,warranty,true,2,8638 TIMBER RIDGE DR BURR RIDGE IL 60527,,,,,21344.399999999998,
dupage,0935402050,2000-11-30,322500.0,DPSOA-188082,other,false,2,801 LAKEVIEW LN BURR RIDGE IL 60527,,,,,31363.199999999997,
dupage,0936100006,2013-04-23,165000.0,DPSOA-59432,other,false,1,15W727 79TH ST BURR RIDGE IL 60521,,,,,16552.8,
dupage,0936104009,2011-06-30,775000.0,DPSOA-77440,other,false,2,7930 S GARFIELD AVE BURR RIDGE IL 60527,,,,,108900.0,
dupage,0936104017,2006-08-18,575000.0,DPSOA-160792,warranty,true,2,7960 GARFIELD AVE BURR RIDGE IL 60527,,,,,41382.0,
dupage,0936104062,2004-11-08,620000.0,DPSOA-285054,other,false,2,57 PINE TREE LN BURR RIDGE IL 60527,,,,,3484.8,
dupage,0936105021,2001-04-10,1075000.0,DPSOA-62835,warranty,true,2,8170 LAKE RIDGE DR BURR RIDGE IL 60527,,,,,27878.4,
dupage,0936105024,2013-12-17,770000.0,DPSOA-166229,warranty,true,2,8230 LAKE RIDGE DR BURR RIDGE IL 60527,,,,,27442.8,
dupage,0936106024,2013-06-12,625000.0,DPSOA-84992,warranty,true,2,6 LAKE RIDGE CT BURR RIDGE IL 60527,,,,,20473.199999999997,
dupage,0936109002,2000-03-08,412000.0,DPSOA-33834,warranty,true,2,2 BERKSHIRE LN BURR RIDGE IL 60527,,,,,3920.3999999999996,
dupage,0936109010,2000-08-09,480000.0,DPSOA-122080,other,false,2,10 BRISTOL CT BURR RIDGE IL 60527,,,,,3920.3999999999996,
dupage,0936109038,2017-08-07,749900.0,DPSOA-80232,warranty,true,2,38 LANCASTER CT BURR RIDGE IL 60527,,,,,3920.3999999999996,
dupage,0936109061,2000-03-06,426600.0,DPSOA-32134,other,false,2,61 BERKSHIRE CT BURR RIDGE IL 60527,,,,,3920.3999999999996,
dupage,0936109070,2016-06-09,828000.0,DPSOA-57160,other,false,2,15W621 81ST ST BURR RIDGE IL 60527,,,,,16552.8,
dupage,0936200029,2006-11-21,530000.0,DPSOA-225717,warranty,true,2,315 HIGHLAND CT BURR RIDGE IL 60527,,,,,30491.999999999996,
dupage,0936201017,2014-01-16,425000.0,DPSOA-4776,warranty,true,2,8005 HAMILTON AVE BURR RIDGE IL 60527,,,,,50965.2,
dupage,0936204011,2009-07-08,388500.0,DPSOA-104659,other,false,2,8106 S PARK AVE BURR RIDGE IL 60527,,,,,16117.199999999999,
dupage,0936207006,2018-06-29,850000.0,DPSOA-59631,other,false,2,8212 WINDSOR CT BURR RIDGE IL 60527,,,,,28314.0,
dupage,0936209020,2000-06-23,127500.0,DPSOA-95659,warranty,true,2,"8098 GARFIELD AVE # 5-4 BURR RIDGE IL 60527",,,,,235659.6,
dupage,0936210011,2016-09-23,227000.0,DPSOA-103472,other,false,2,"7978 GARFIELD AVE # 205 BURR RIDGE IL 60527",,,,,72745.2,
dupage,0936300022,2020-07-10,407200.0,DPSOA-73127,other,false,2,640 CAMELOT DR BURR RIDGE IL 60527,,,,,18730.8,
dupage,0936300032,2016-12-29,1325000.0,DPSOA-144220,other,false,2,8321 WATERVIEW CT BURR RIDGE IL 60527,,,,,30927.6,
dupage,0936302006,2017-10-25,400000.0,DPSOA-109974,warranty,true,2,8360 CLYNDERVEN RD BURR RIDGE IL 60527,,,,,12632.4,
dupage,0936302007,2002-09-23,445000.0,DPSOA-244659,warranty,true,2,8400 CLYNDERVEN RD BURR RIDGE IL 60527,,,,,12632.4,
dupage,0936304005,2002-08-12,400000.0,DPSOA-207217,other,false,2,8413 CLYNDERVEN RD BURR RIDGE IL 60527,,,,,12196.800000000001,
dupage,0936305001,2009-11-12,365000.0,DPSOA-170491,warranty,true,2,468 KIRKWOOD CV BURR RIDGE IL 60527,,,,,13503.6,
dupage,0936309005,2019-10-28,465000.0,DPSOA-98162,warranty,true,2,8495 DOLFOR CV BURR RIDGE IL 60527,,,,,14374.800000000001,
dupage,0936309036,2016-05-02,449000.0,DPSOA-42097,other,false,2,8673 DOLFOR COVE BURR RIDGE IL 60521,,,,,15681.599999999999,
dupage,0936311015,2012-10-03,375000.0,DPSOA-137781,other,false,2,500 LEONARD LN BURR RIDGE IL 60521,,,,,14374.800000000001,
dupage,0936312013,2003-08-20,1879294.0,DPSOA-329277,warranty,true,2,145 KRAML DR BURR RIDGE IL 60527,,,,,44866.8,
dupage,0936312021,2016-06-10,688000.0,DPSOA-57744,warranty,false,1,5 BAY RUM CT BURR RIDGE IL 60527,,,,,35283.600000000006,
dupage,0936403004,2007-07-26,645000.0,DPSOA-139267,warranty,true,2,348 TAMERTON PKWY BURR RIDGE IL 60527,,,,,13503.6,
dupage,0936404003,2007-03-20,645000.0,DPSOA-50955,warranty,true,2,8325 S PARK AVE BURR RIDGE IL 60527,,,,,13503.6,
dupage,0936404015,2019-05-16,1100000.0,DPSOA-37683,other,false,2,249 LAKEWOOD CIR BURR RIDGE IL 60527,,,,,21344.399999999998,
dupage,0936405012,2009-06-24,450000.0,DPSOA-96748,warranty,true,2,8664 HEATHER DR BURR RIDGE IL 60521,,,,,19602.0,
dupage,0936406022,2001-08-27,475000.0,DPSOA-180726,warranty,true,2,8548 WEDGEWOOD DR BURR RIDGE IL 60522,,,,,18730.8,
dupage,0936407011,2000-09-01,825000.0,DPSOA-137350,other,false,2,43 HIDDEN LAKE DR BURR RIDGE IL 60527,,,,,30056.399999999998,
dupage,1001100033,2015-06-04,1125000.0,DPSOA-59340,other,false,2,8877 S MADISON ST BURR RIDGE IL 60527,,,,,30927.6,
dupage,1001103011,2019-10-24,850000.0,DPSOA-97212,warranty,true,2,9020 TURNBERRY DR BURR RIDGE IL 60527,,,,,24829.199999999997,
dupage,1001104018,2000-03-22,800000.0,DPSOA-41244,other,false,2,5 TURNBERRY CT BURR RIDGE IL 60527,,,,,27007.2,
dupage,1001106008,2020-04-20,537500.0,DPSOA-37986,other,false,2,549 DEVON DR BURR RIDGE IL 60527,,,,,20037.600000000002,
dupage,1001106022,2006-09-05,1070000.0,DPSOA-171601,other,false,2,4 TODOR CT BURR RIDGE IL 60521,,,,,26136.0,
dupage,1001107011,2014-09-02,619500.0,DPSOA-79197,warranty,true,2,440 DEVON DR BURR RIDGE IL 60527,,,,,20908.8,
dupage,1001202005,2013-05-14,681000.0,DPSOA-70019,warranty,true,2,8840 ROYAL DR BURR RIDGE IL 60527,,,,,22651.2,
dupage,1001203022,2020-07-10,535000.0,DPSOA-73045,warranty,true,2,8720 WEDGEWOOD DR BURR RIDGE IL 60527,,,,,25700.399999999998,
dupage,1001203026,2004-02-03,695000.0,DPSOA-33274,warranty,true,2,3 REGENT CT BURR RIDGE IL 60527,,,,,23522.4,
dupage,1001207025,2015-01-20,650000.0,DPSOA-5609,warranty,true,2,8960 ENCLAVE DR BURR RIDGE IL 60527,,,,,20473.199999999997,
dupage,1001209009,2002-07-25,325000.0,DPSOA-191324,warranty,true,2,135 GLENMORA DR BURR RIDGE IL 60522,,,,,22215.600000000002,
dupage,1001209010,2002-02-05,920000.0,DPSOA-37486,warranty,true,2,145 GLENMORA DR BURR RIDGE IL 60527,,,,,25264.8,
dupage,1001300006,2001-05-15,385000.0,DPSOA-90820,warranty,true,2,10S420 GLENN DR BURR RIDGE IL 60527,,,,,20473.199999999997,
dupage,1001302036,2003-10-27,855725.0,DPSOA-411665,warranty,true,2,127 OAK RIDGE DR E BURR RIDGE IL 60527,,,,,43995.6,
dupage,1001308001,2003-02-14,418000.0,DPSOA-61391,warranty,true,2,3 BEL-AIRE CT BURR RIDGE IL 60527,,,,,3920.3999999999996,
dupage,1001406021,2003-01-24,517500.0,DPSOA-28109,warranty,true,2,27 RODEO DR BURR RIDGE IL 60527,,,,,3920.3999999999996,
dupage,1002305006,2019-11-08,417500.0,DPSOA-103244,other,false,2,10S730 JACKSON ST BURR RIDGE IL 60527,,,,,32670.0,
dupage,1002401010,2002-08-06,277500.0,DPSOA-201472,warranty,true,2,16W312 93RD PL BURR RIDGE IL 60527,,,,,11325.6,
dupage,1002402008,2011-06-21,138000.0,DPSOA-73434,other,false,1,16W341 93RD PL BURR RIDGE IL 60527,,,,,10890.0,
dupage,1002403008,2000-04-12,159500.0,DPSOA-52188,warranty,true,2,16W331 94TH ST BURR RIDGE IL 60527,,,,,10890.0,
dupage,1002408011,2007-08-07,1050000.0,DPSOA-146726,warranty,true,2,9280 CASCADE CIR BURR RIDGE IL 60527,,,,,22651.2,
dupage,1002410003,2013-11-14,883000.0,DPSOA-155896,other,false,2,9151 FALLINGWATER DR BURR RIDGE IL 60521,,,,,25264.8,
dupage,1002412001,2007-01-11,912000.0,DPSOA-6589,warranty,true,2,9336 FALLING WATER DR BURR RIDGE IL 60527,,,,,31363.199999999997,
dupage,1011207001,2001-02-07,1100000.0,DPSOA-21205,other,false,2,9500 FALLINGWATER DR BURR RIDGE IL 60527,,,,,25700.399999999998,
dupage,0913300086,2015-08-24,295000.0,R2015-106835,trustee,false,2,6055 S MADISON ST BURR RIDGE IL 60527,,,,,27442.8,
dupage,0936310012,2015-08-26,719500.0,R2015-104882,warranty,true,2,8497 KIMBERLY CT BURR RIDGE IL 60527,,,,,20037.600000000002,
dupage,1002409012,2015-11-02,1440000.0,R2015-136990,warranty,true,2,4 SYLVAN GLEN CT BURR RIDGE IL 60527,,,,,31798.8,
dupage,0936200013,2016-01-29,237000.0,R2016-016962,warranty,true,2,7912 S GARFIELD AVE BURR RIDGE IL 60527,,,,,1306.8,
dupage,0935403030,2016-05-23,2925000.0,R2016-052739,warranty,true,2,8320 S MADISON ST BURR RIDGE IL 60527,,,,,218671.19999999998,
dupage,0913400003,2016-07-15,2200000.0,R2016-075635,warranty,true,2,15W344 60TH ST BURR RIDGE IL 60527,,,,,20037.600000000002,
dupage,0936204010,2016-10-03,595000.0,R2016-111358,warranty,true,2,8205 GARFIELD AVE BURR RIDGE IL 60527,,,,,16117.199999999999,
dupage,1001401035,2017-02-17,210000.0,R2017-019305,warranty,true,2,9265 FOREST EDGE LN BURR RIDGE IL 60527,,,,,23958.000000000004,
dupage,1001106010,2017-03-23,565000.0,R2017-040080,trustee,false,2,531 DEVON DR BURR RIDGE IL 60527,,,,,20908.8,
dupage,0925304010,2017-03-29,511500.0,R2017-032334,warranty,true,2,7728 S GRANT ST BURR RIDGE IL 60527,,,,,108464.40000000001,
dupage,0936304039,2017-05-08,630000.0,R2017-050304,warranty,true,2,8498 WALREDON AVE BURR RIDGE IL 60527,,,,,14374.800000000001,
dupage,0936210013,2017-05-23,25000.0,R2017-055394,trustee,false,2,"7978 GARFIELD AVE # A BURR RIDGE IL 60527",,,,,72745.2,
dupage,0925400007,2017-05-26,330000.0,R2018-004634,warranty,true,2,7606 HAMILTON AVE BURR RIDGE IL 60527,,,,,100623.6,
dupage,1001308018,2017-08-18,345000.0,R2017-094112,warranty,false,1,43 OAK CREEK CT BURR RIDGE IL 60527,,,,,2613.6,
dupage,0936209052,2017-08-26,162500.0,R2017-092847,warranty,true,2,"7994 GARFIELD AVE # 13-4 BURR RIDGE IL 60527",,,,,235659.6,
dupage,0925202004,2017-09-12,310000.0,R2017-098146,warranty,true,2,7239 GIDDINGS AVE BURR RIDGE IL 60521,,,,,15681.599999999999,
dupage,1001105007,2017-09-15,575000.0,R2017-101842,warranty,true,2,8749 AINTREE LN BURR RIDGE IL 60527,,,,,22215.600000000002,
dupage,0936205011,2017-12-12,250000.0,R2017-129554,trustee,false,2,8224 KATHRYN CT BURR RIDGE IL 60527,,,,,16117.199999999999,
dupage,0913407033,2018-02-26,888000.0,R2018-018356,trustee,false,2,607 BURR RIDGE CLB BURR RIDGE IL 60527,,,,,7840.799999999999,
dupage,0913308018,2018-03-23,1455000.0,R2018-026906,warranty,true,2,12 ANDREW CT BURR RIDGE IL 60527,,,,,22651.2,
dupage,0936311031,2018-05-03,511400.0,R2018-051870,warranty,true,2,561 87TH ST BURR RIDGE IL 60527,,,,,16117.199999999999,
dupage,1001302028,2018-07-16,640000.0,R2018-076302,warranty,true,2,111 OAK RIDGE DR E BURR RIDGE IL 60527,,,,,46173.600000000006,
dupage,0935205004,2018-12-13,566000.0,R2018-118985,trustee,false,2,111 SHORE DR BURR RIDGE IL 60527,,,,,40946.399999999994,
dupage,0936104063,2018-12-13,542000.0,R2018-117517,warranty,true,2,55 PINE TREE LN BURR RIDGE IL 60521,,,,,3484.8,
dupage,0925205007,2019-01-29,160000.0,R2019-008642,warranty,true,2,7310 GIDDINGS AVE BURR RIDGE IL 60527,,,,,12632.4,
dupage,0936109013,2019-02-27,570000.0,R2019-014253,warranty,true,2,13 LAKE RIDGE CLUB CT BURR RIDGE IL 60527,,,,,3920.3999999999996,
dupage,0913409007,2019-04-05,800000.0,R2019-028322,trustee,false,2,1103 BURR RIDGE CLUB BURR RIDGE IL 60527,,,,,8276.4,
dupage,1001308020,2019-04-23,480000.0,R2019-030076,warranty,true,2,45 OAK CREEK CT BURR RIDGE IL 60527,,,,,2613.6,
dupage,0925111020,2019-09-12,327500.0,R2019-086920,warranty,true,2,7209 CHESTNUT HILLS BURR RIDGE IL 60527,,,,,25264.8,
dupage,0925102026,2019-09-30,568000.0,R2019-090052,warranty,true,2,15W734 74TH ST BURR RIDGE IL 60527,,,,,24393.600000000002,
dupage,0936407018,2020-03-16,891111.0,R2020-027161,warranty,true,2,16 HIDDEN LAKE DR BURR RIDGE IL 60527,,,,,20908.8,
dupage,0936305012,2020-05-29,490000.0,R2020-073484,warranty,true,2,8348 DOLFOR COVE BURR RIDGE IL 60527,,,,,13068.0,
dupage,0936203007,2020-06-23,475000.0,R2020-065758,warranty,true,2,8124 S GARFIELD AVE BURR RIDGE IL 60527,,,,,16117.199999999999,
dupage,1001207004,2020-07-10,464500.0,R2020-075607,warranty,true,2,240 DEVON DR BURR RIDGE IL 60527,,,,,22651.2,
dupage,0925111036,2020-08-25,415000.0,R2020-126137,trustee,false,2,115 W CHESTNUT ST HINSDALE IL 60521,,,,,18295.2,
dupage,1002402017,2020-09-08,245000.0,R2020-104345,warranty,true,2,16W350 94TH ST BURR RIDGE IL 60527,,,,,11325.6,
dupage,0913300056,2020-09-15,519000.0,R2020-118398,trustee,false,2,6 NORRIS DR BURR RIDGE IL 60527,,,,,20473.199999999997,
dupage,0913408008,2020-09-17,1275000.0,R2020-107112,trustee,false,2,801 BURR RIDGE CLUB BURR RIDGE IL 60527,,,,,6969.6,
dupage,1011207012,2020-09-25,1388890.0,R2021-004455,warranty,true,2,9705 PACIFIC CT BURR RIDGE IL 60527,,,,,35283.600000000006,
dupage,0913406030,2020-09-30,2287500.0,R2020-113848,other,false,2,15W047 60TH ST BURR RIDGE IL 60527,,,,,48787.200000000004,
dupage,1002410005,2020-10-20,1290000.0,R2021-012351,warranty,true,2,9191 FALLINGWATERS DR BURR RIDGE IL 60527,,,,,36154.799999999996,
dupage,0936104045,2020-10-22,470000.0,R2020-132099,other,false,2,36 PINE TREE LN BURR RIDGE IL 60527,,,,,3484.8,
dupage,0924307011,2020-11-06,1199000.0,R2020-135789,warranty,true,2,4 MALLORY CT BURR RIDGE IL 60527,,,,,20473.199999999997,
dupage,0936402009,2025-04-08,625000.0,R2025-025578,warranty,true,2,349 TAMERTON PKWY BURR RIDGE IL 60527,,,,,13503.6,
dupage,0936204016,2025-05-21,625000.0,R2025-037777,warranty,true,2,8200 S PARK AVE BURR RIDGE IL 60527,,,,,16117.199999999999,
dupage,0936209021,2025-06-06,277061.0,R2025-035518,warranty,true,2,"8082 GARFIELD AVE # 6-1 BURR RIDGE IL 60527",,,,,235659.6,
dupage,0924200116,2025-06-30,1300000.0,R2025-043080,warranty,true,2,362 COUNTRYSIDE CT BURR RIDGE IL 60527,,,,,81892.79999999999,
dupage,1001102008,2014-05-01,655000.0,DGT-1001102008-2014-05-01,warranty,true,2,10S244 GRANT ST BURR RIDGE IL 60527,,,,,35719.2,
dupage,1001105009,2014-03-01,550000.0,DGT-1001105009-2014-03-01,warranty,true,2,8725 AINTREE LN BURR RIDGE IL 60527,,,,,25264.8,
dupage,1001106010,2017-03-01,565000.0,DGT-1001106010-2017-03-01,warranty,true,2,531 DEVON DR BURR RIDGE IL 60527,,,,,20908.8,
dupage,1001203025,2018-07-01,605000.0,DGT-1001203025-2018-07-01,warranty,true,2,1 REGENT CT BURR RIDGE IL 60527,,,,,23086.800000000003,
dupage,1001207004,2020-07-01,464500.0,DGT-1001207004-2020-07-01,warranty,true,2,240 DEVON DR BURR RIDGE IL 60527,,,,,22651.2,
dupage,1001207083,2014-07-01,130000.0,DGT-1001207083-2014-07-01,warranty,true,2,15W020 91ST ST BURR RIDGE IL 60527,,,,,21780.0,
dupage,1002402014,2015-04-01,335000.0,DGT-1002402014-2015-04-01,warranty,true,2,16W253 93RD PL BURR RIDGE IL 60527,,,,,22651.2,
dupage,1002402016,2013-08-01,205000.0,DGT-1002402016-2013-08-01,warranty,true,2,16W360 94TH ST BURR RIDGE IL 60527,,,,,11325.6,
dupage,1002402017,2020-09-01,245000.0,DGT-1002402017-2020-09-01,warranty,true,2,16W350 94TH ST BURR RIDGE IL 60527,,,,,11325.6,
dupage,1002409012,2015-10-01,1440000.0,DGT-1002409012-2015-10-01,warranty,true,2,4 SYLVAN GLEN CT BURR RIDGE IL 60527,,,,,31798.8,
dupage,1002410005,2020-10-01,1290000.0,DGT-1002410005-2020-10-01,warranty,true,2,9191 FALLINGWATERS DR BURR RIDGE IL 60527,,,,,36154.799999999996,
dupage,1001302016,2017-08-01,560000.0,DGT-1001302016-2017-08-01,warranty,true,2,10S675 GLENN DR BURR RIDGE IL 60527,,,,,22651.2,
dupage,1001401035,2017-02-01,210000.0,DGT-1001401035-2017-02-01,warranty,true,2,9265 FOREST EDGE LN BURR RIDGE IL 60527,,,,,23958.000000000004,
dupage,1011201003,2013-03-01,250200.0,DGT-1011201003-2013-03-01,warranty,true,2,16W347 95TH PL BURR RIDGE IL 60527,,,,,11325.6,
dupage,1011207012,2020-09-01,1388890.0,DGT-1011207012-2020-09-01,warranty,true,2,9705 PACIFIC CT BURR RIDGE IL 60527,,,,,35283.600000000006,
dupage,0913300056,2020-10-15,519000.0,DPSOA-118398,other,false,2,6 NORRIS DR BURR RIDGE IL 60527,,,,,20473.199999999997,
dupage,0913300065,2016-05-27,742000.0,DPSOA-52264,other,false,2,10 NORRIS DR BURR RIDGE IL 60527,,,,,18295.2,
dupage,0913300086,2015-09-25,295000.0,DPSOA-106834,other,false,2,6055 S MADISON ST BURR RIDGE IL 60527,,,,,27442.8,
dupage,0913300096,2000-10-16,1180000.0,DPSOA-161682,warranty,true,2,610 GRANT CT BURR RIDGE IL 60527,,,,,20037.600000000002,
dupage,0913302043,2017-07-03,1955000.0,DPSOA-66411,warranty,true,2,480 W 62ND ST WILLOWBROOK IL 60527,,,,,29185.2,
dupage,0913303007,2000-06-15,530000.0,DPSOA-90449,warranty,true,2,15W455 62ND ST BURR RIDGE IL 60521,,,,,15681.599999999999,
dupage,0913400014,2001-03-06,645000.0,DPSOA-36518,other,false,2,5962 S ELM ST BURR RIDGE IL 60527,,,,,31363.199999999997,
dupage,0913401005,2002-03-07,577500.0,DPSOA-66542,warranty,true,2,6051 GARFIELD AVE BURR RIDGE IL 60521,,,,,41817.6,
dupage,0913403029,2001-05-23,1250000.0,DPSOA-98698,warranty,true,2,15W252 62ND ST BURR RIDGE IL 60527,,,,,21344.399999999998,
dupage,0913404010,2014-10-02,400000.0,DPSOA-90727,other,false,2,6224 S ELM ST BURR RIDGE IL 60521,,,,,22651.2,
dupage,0913405025,2003-08-20,900000.0,DPSOA-329282,warranty,true,2,15W120 60TH ST BURR RIDGE IL 60527,,,,,43124.4,
dupage,0913406030,2020-10-05,2287500.0,DPSOA-113848,other,false,2,15W047 60TH ST BURR RIDGE IL 60527,,,,,48787.200000000004,
dupage,0913407033,2018-03-02,888000.0,DPSOA-18356,other,false,2,607 BURR RIDGE CLB BURR RIDGE IL 60527,,,,,7840.799999999999,
dupage,0913408040,2006-12-05,2145000.0,DPSOA-233743,other,false,2,1503 BURR RIDGE CLB BURR RIDGE IL 60527,,,,,17859.6,
dupage,0913409007,2019-04-17,800000.0,DPSOA-28322,other,false,2,1103 BURR RIDGE CLUB BURR RIDGE IL 60527,,,,,8276.4,
dupage,0924206012,2005-02-23,1050000.0,DPSOA-36025,warranty,true,2,504 KENMARE DR BURR RIDGE IL 60527,,,,,6534.0,
dupage,0924309012,2014-06-26,1075000.0,DPSOA-55052,warranty,true,2,7035 HIGH GROVE BLVD BURR RIDGE IL 60527,,,,,41382.0,
dupage,0924405005,2017-10-10,810000.0,DPSOA-104364,warranty,true,2,6812 FIELDSTONE DR BURR RIDGE IL 60527,,,,,20473.199999999997,
dupage,0925102026,2019-10-07,568000.0,DPSOA-90052,warranty,true,2,15W734 74TH ST BURR RIDGE IL 60527,,,,,24393.600000000002,
dupage,0925111020,2019-09-27,327500.0,DPSOA-86920,warranty,true,2,7209 CHESTNUT HILLS BURR RIDGE IL 60527,,,,,25264.8,
dupage,0925111030,2020-06-09,339000.0,DPSOA-58926,warranty,true,2,111 CHESTNUT HILL CR BURR RIDGE IL 60521,,,,,16988.4,
dupage,0925111036,2020-10-27,415000.0,DPSOA-126137,other,false,2,115 W CHESTNUT ST HINSDALE IL 60521,,,,,18295.2,
dupage,0925111040,2001-07-25,300000.0,DPSOA-152979,warranty,true,2,146 CHESTNUT HILLS BURR RIDGE IL 60527,,,,,14810.400000000001,
dupage,0925200026,2016-11-03,1629000.0,DPSOA-122065,other,false,2,FRONTAGE RD BURR RIDGE IL 60527,,,,,110206.79999999999,
dupage,0925202004,2017-09-22,310000.0,DPSOA-98146,warranty,true,2,7239 GIDDINGS AVE BURR RIDGE IL 60521,,,,,15681.599999999999,
dupage,0925202010,2003-07-17,160000.0,DPSOA-274693,warranty,true,2,7250 S PARK AVE BURR RIDGE IL 60527,,,,,15681.599999999999,
